employee_name,working_day,date,hours_of_work,work_from_home
8,Sunday,2021-12-05,0.0,0
9,Sunday,2021-12-05,0.0,0
10,Sunday,2021-12-05,0.0,0
11,Sunday,2021-12-05,0.0,0
12,Sunday,2021-12-05,0.0,0
13,Sunday,2021-12-05,0.0,0
14,Sunday,2021-12-05,0.0,0
15,Sunday,2021-12-05,0.0,0
16,Sunday,2021-12-05,0.0,0
17,Sunday,2021-12-05,0.0,0
18,Sunday,2021-12-05,0.0,0
1,Saturday,2021-12-04,0.0,0
2,Saturday,2021-12-04,0.0,0
3,Saturday,2021-12-04,0.0,0
4,Saturday,2021-12-04,0.0,0
5,Saturday,2021-12-04,0.0,0
6,Saturday,2021-12-04,0.0,0
7,Saturday,2021-12-04,0.0,0
8,Saturday,2021-12-04,0.0,0
9,Saturday,2021-12-04,0.0,0
10,Saturday,2021-12-04,0.0,0
11,Saturday,2021-12-04,0.0,0
12,Saturday,2021-12-04,0.0,0
13,Saturday,2021-12-04,0.0,0
14,Saturday,2021-12-04,0.0,0
15,Saturday,2021-12-04,0.0,0
16,Saturday,2021-12-04,0.0,0
17,Saturday,2021-12-04,0.0,0
18,Saturday,2021-12-04,0.0,0
1,Friday,2021-12-03,5.61,1
2,Friday,2021-12-03,4.98,1
3,Friday,2021-12-03,6.06,1
4,Friday,2021-12-03,5.68,1
5,Friday,2021-12-03,6.24,1
6,Friday,2021-12-03,6.68,0
7,Friday,2021-12-03,6.05,1
8,Friday,2021-12-03,6.72,0
9,Friday,2021-12-03,5.26,0
10,Friday,2021-12-03,4.6,0
11,Friday,2021-12-03,6.81,1
12,Friday,2021-12-03,4.6,0
13,Friday,2021-12-03,6.39,0
14,Friday,2021-12-03,4.81,1
15,Friday,2021-12-03,5.26,0
16,Friday,2021-12-03,6.74,0
17,Friday,2021-12-03,6.57,0
18,Friday,2021-12-03,6.72,0
1,Thursday,2021-12-02,6.33,0
2,Thursday,2021-12-02,5.34,0
3,Thursday,2021-12-02,5.88,1
4,Thursday,2021-12-02,6.02,0
5,Thursday,2021-12-02,5.85,1
6,Thursday,2021-12-02,5.82,0
7,Thursday,2021-12-02,4.86,0
8,Thursday,2021-12-02,5.45,0
9,Thursday,2021-12-02,5.99,0
10,Thursday,2021-12-02,6.02,1
11,Thursday,2021-12-02,5.36,1
12,Thursday,2021-12-02,4.83,1
13,Thursday,2021-12-02,6.8,0
14,Thursday,2021-12-02,6.2,0
15,Thursday,2021-12-02,6.22,0
16,Thursday,2021-12-02,5.12,0
17,Thursday,2021-12-02,5.81,0
18,Thursday,2021-12-02,6.92,0
1,Wednesday,2021-12-01,5.45,1
2,Wednesday,2021-12-01,4.78,0
3,Wednesday,2021-12-01,5.73,1
4,Wednesday,2021-12-01,6.55,0
5,Wednesday,2021-12-01,5.27,0
6,Wednesday,2021-12-01,6.5,0
7,Wednesday,2021-12-01,5.35,0
8,Wednesday,2021-12-01,6.99,0
9,Wednesday,2021-12-01,5.66,0
10,Wednesday,2021-12-01,6.11,0
11,Wednesday,2021-12-01,5.65,0
12,Wednesday,2021-12-01,5.52,1
13,Wednesday,2021-12-01,6.15,1
14,Wednesday,2021-12-01,6.22,1
15,Wednesday,2021-12-01,6.33,1
16,Wednesday,2021-12-01,5.4,0
17,Wednesday,2021-12-01,6.65,0
18,Wednesday,2021-12-01,4.9,0
1,Tuesday,2021-11-30,6.15,1
2,Tuesday,2021-11-30,6.95,0
3,Tuesday,2021-11-30,6.72,0
4,Tuesday,2021-11-30,6.82,0
5,Tuesday,2021-11-30,6.14,1
6,Tuesday,2021-11-30,4.69,0
7,Tuesday,2021-11-30,4.71,0
8,Tuesday,2021-11-30,6.91,0
9,Tuesday,2021-11-30,5.5,0
10,Tuesday,2021-11-30,6.51,0
11,Tuesday,2021-11-30,4.95,0
12,Tuesday,2021-11-30,6.24,0
13,Tuesday,2021-11-30,6.53,0
14,Tuesday,2021-11-30,5.17,0
15,Tuesday,2021-11-30,5.03,0
16,Tuesday,2021-11-30,5.78,0
17,Tuesday,2021-11-30,6.04,1
18,Tuesday,2021-11-30,6.98,0
1,Monday,2021-11-29,6.13,0
2,Monday,2021-11-29,4.94,0
3,Monday,2021-11-29,5.45,0
4,Monday,2021-11-29,4.81,0
5,Monday,2021-11-29,6.06,0
6,Monday,2021-11-29,4.9,0
7,Monday,2021-11-29,5.44,0
8,Monday,2021-11-29,5.58,0
9,Monday,2021-11-29,6.92,0
10,Monday,2021-11-29,6.18,0
11,Monday,2021-11-29,5.53,0
12,Monday,2021-11-29,5.42,0
13,Monday,2021-11-29,6.33,0
14,Monday,2021-11-29,5.93,0
15,Monday,2021-11-29,6.53,0
16,Monday,2021-11-29,5.29,0
17,Monday,2021-11-29,5.24,0
18,Monday,2021-11-29,4.69,0
1,Sunday,2021-11-28,0.0,0
2,Sunday,2021-11-28,0.0,0
3,Sunday,2021-11-28,0.0,0
4,Sunday,2021-11-28,0.0,0
5,Sunday,2021-11-28,0.0,0
6,Sunday,2021-11-28,0.0,0
7,Sunday,2021-11-28,0.0,0
8,Sunday,2021-11-28,0.0,0
9,Sunday,2021-11-28,0.0,0
10,Sunday,2021-11-28,0.0,0
11,Sunday,2021-11-28,0.0,0
12,Sunday,2021-11-28,0.0,0
13,Sunday,2021-11-28,0.0,0
14,Sunday,2021-11-28,0.0,0
15,Sunday,2021-11-28,0.0,0
16,Sunday,2021-11-28,0.0,0
17,Sunday,2021-11-28,0.0,0
18,Sunday,2021-11-28,0.0,0
1,Saturday,2021-11-27,0.0,0
2,Saturday,2021-11-27,0.0,0
3,Saturday,2021-11-27,0.0,0
4,Saturday,2021-11-27,0.0,0
5,Saturday,2021-11-27,0.0,0
6,Saturday,2021-11-27,0.0,0
7,Saturday,2021-11-27,0.0,0
8,Saturday,2021-11-27,0.0,0
9,Saturday,2021-11-27,0.0,0
10,Saturday,2021-11-27,0.0,0
11,Saturday,2021-11-27,0.0,0
12,Saturday,2021-11-27,0.0,0
13,Saturday,2021-11-27,0.0,0
14,Saturday,2021-11-27,0.0,0
15,Saturday,2021-11-27,0.0,0
16,Saturday,2021-11-27,0.0,0
17,Saturday,2021-11-27,0.0,0
18,Saturday,2021-11-27,0.0,0
1,Friday,2021-11-26,6.14,1
2,Friday,2021-11-26,4.89,0
3,Friday,2021-11-26,6.71,1
4,Friday,2021-11-26,5.55,1
5,Friday,2021-11-26,5.68,0
6,Friday,2021-11-26,4.88,0
7,Friday,2021-11-26,5.43,0
8,Friday,2021-11-26,4.65,0
9,Friday,2021-11-26,6.29,0
10,Friday,2021-11-26,6.54,1
11,Friday,2021-11-26,4.91,1
12,Friday,2021-11-26,5.32,1
13,Friday,2021-11-26,6.83,1
14,Friday,2021-11-26,4.85,0
15,Friday,2021-11-26,6.83,1
16,Friday,2021-11-26,5.77,1
17,Friday,2021-11-26,5.44,1
18,Friday,2021-11-26,5.56,1
1,Thursday,2021-11-25,5.6,0
2,Thursday,2021-11-25,6.49,0
3,Thursday,2021-11-25,5.78,0
4,Thursday,2021-11-25,6.86,1
5,Thursday,2021-11-25,4.64,1
6,Thursday,2021-11-25,5.32,0
7,Thursday,2021-11-25,6.92,1
8,Thursday,2021-11-25,5.88,0
9,Thursday,2021-11-25,5.25,1
10,Thursday,2021-11-25,5.85,0
11,Thursday,2021-11-25,6.92,0
12,Thursday,2021-11-25,5.65,0
13,Thursday,2021-11-25,5.08,0
14,Thursday,2021-11-25,6.13,0
15,Thursday,2021-11-25,6.7,0
16,Thursday,2021-11-25,6.15,0
17,Thursday,2021-11-25,6.95,0
18,Thursday,2021-11-25,4.55,1
1,Wednesday,2021-11-24,5.71,1
2,Wednesday,2021-11-24,4.57,0
3,Wednesday,2021-11-24,6.28,0
4,Wednesday,2021-11-24,6.42,0
5,Wednesday,2021-11-24,5.26,0
6,Wednesday,2021-11-24,4.98,0
7,Wednesday,2021-11-24,5.03,0
8,Wednesday,2021-11-24,5.12,0
9,Wednesday,2021-11-24,5.65,0
10,Wednesday,2021-11-24,4.92,0
11,Wednesday,2021-11-24,6.27,0
12,Wednesday,2021-11-24,6.3,0
13,Wednesday,2021-11-24,5.65,0
14,Wednesday,2021-11-24,6.99,0
15,Wednesday,2021-11-24,6.02,0
16,Wednesday,2021-11-24,5.41,0
17,Wednesday,2021-11-24,5.3,0
18,Wednesday,2021-11-24,4.87,0
1,Tuesday,2021-11-23,5.15,1
2,Tuesday,2021-11-23,4.79,0
3,Tuesday,2021-11-23,4.56,0
4,Tuesday,2021-11-23,4.55,0
5,Tuesday,2021-11-23,4.98,0
6,Tuesday,2021-11-23,4.8,0
7,Tuesday,2021-11-23,4.88,1
8,Tuesday,2021-11-23,6.11,0
9,Tuesday,2021-11-23,6.37,0
10,Tuesday,2021-11-23,6.63,1
11,Tuesday,2021-11-23,6.32,0
12,Tuesday,2021-11-23,5.23,0
13,Tuesday,2021-11-23,6.21,0
14,Tuesday,2021-11-23,5.7,1
15,Tuesday,2021-11-23,6.98,0
16,Tuesday,2021-11-23,6.55,0
17,Tuesday,2021-11-23,5.06,1
18,Tuesday,2021-11-23,6.91,0
1,Monday,2021-11-22,4.57,0
2,Monday,2021-11-22,5.24,1
3,Monday,2021-11-22,4.86,0
4,Monday,2021-11-22,5.59,0
5,Monday,2021-11-22,5.67,0
6,Monday,2021-11-22,5.11,0
7,Monday,2021-11-22,6.28,0
8,Monday,2021-11-22,6.27,1
9,Monday,2021-11-22,5.92,0
10,Monday,2021-11-22,5.46,0
11,Monday,2021-11-22,4.84,0
12,Monday,2021-11-22,5.21,0
13,Monday,2021-11-22,6.3,0
14,Monday,2021-11-22,5.46,0
15,Monday,2021-11-22,5.91,0
16,Monday,2021-11-22,4.75,0
17,Monday,2021-11-22,4.9,0
18,Monday,2021-11-22,6.7,1
1,Sunday,2021-11-21,0.0,0
2,Sunday,2021-11-21,0.0,0
3,Sunday,2021-11-21,0.0,0
4,Sunday,2021-11-21,0.0,0
5,Sunday,2021-11-21,0.0,0
6,Sunday,2021-11-21,0.0,0
7,Sunday,2021-11-21,0.0,0
8,Sunday,2021-11-21,0.0,0
9,Sunday,2021-11-21,0.0,0
10,Sunday,2021-11-21,0.0,0
11,Sunday,2021-11-21,0.0,0
12,Sunday,2021-11-21,0.0,0
13,Sunday,2021-11-21,0.0,0
14,Sunday,2021-11-21,0.0,0
15,Sunday,2021-11-21,0.0,0
16,Sunday,2021-11-21,0.0,0
17,Sunday,2021-11-21,0.0,0
18,Sunday,2021-11-21,0.0,0
1,Saturday,2021-11-20,0.0,0
2,Saturday,2021-11-20,0.0,0
3,Saturday,2021-11-20,0.0,0
4,Saturday,2021-11-20,0.0,0
5,Saturday,2021-11-20,0.0,0
6,Saturday,2021-11-20,0.0,0
7,Saturday,2021-11-20,0.0,0
8,Saturday,2021-11-20,0.0,0
9,Saturday,2021-11-20,0.0,0
10,Saturday,2021-11-20,0.0,0
11,Saturday,2021-11-20,0.0,0
12,Saturday,2021-11-20,0.0,0
13,Saturday,2021-11-20,0.0,0
14,Saturday,2021-11-20,0.0,0
15,Saturday,2021-11-20,0.0,0
16,Saturday,2021-11-20,0.0,0
17,Saturday,2021-11-20,0.0,0
18,Saturday,2021-11-20,0.0,0
1,Friday,2021-11-19,5.42,1
2,Friday,2021-11-19,6.63,1
3,Friday,2021-11-19,6.68,0
4,Friday,2021-11-19,5.1,0
5,Friday,2021-11-19,5.02,1
6,Friday,2021-11-19,5.21,1
7,Friday,2021-11-19,6.11,1
8,Friday,2021-11-19,5.76,1
9,Friday,2021-11-19,5.21,1
10,Friday,2021-11-19,4.81,1
11,Friday,2021-11-19,5.66,1
12,Friday,2021-11-19,4.88,1
13,Friday,2021-11-19,6.84,1
14,Friday,2021-11-19,5.76,1
15,Friday,2021-11-19,4.51,1
16,Friday,2021-11-19,5.99,1
17,Friday,2021-11-19,6.33,1
18,Friday,2021-11-19,5.9,1
1,Thursday,2021-11-18,4.74,1
2,Thursday,2021-11-18,4.93,0
3,Thursday,2021-11-18,5.39,0
4,Thursday,2021-11-18,5.93,0
5,Thursday,2021-11-18,5.57,0
6,Thursday,2021-11-18,5.71,0
7,Thursday,2021-11-18,6.09,1
8,Thursday,2021-11-18,5.49,0
9,Thursday,2021-11-18,5.03,0
10,Thursday,2021-11-18,5.49,0
11,Thursday,2021-11-18,6.99,0
12,Thursday,2021-11-18,5.96,0
13,Thursday,2021-11-18,5.41,0
14,Thursday,2021-11-18,6.08,1
15,Thursday,2021-11-18,6.46,0
16,Thursday,2021-11-18,5.92,0
17,Thursday,2021-11-18,6.23,0
18,Thursday,2021-11-18,5.31,0
1,Wednesday,2021-11-17,5.76,0
2,Wednesday,2021-11-17,6.3,0
3,Wednesday,2021-11-17,6.36,1
4,Wednesday,2021-11-17,6.43,0
5,Wednesday,2021-11-17,4.62,0
6,Wednesday,2021-11-17,6.41,0
7,Wednesday,2021-11-17,6.91,0
8,Wednesday,2021-11-17,6.16,1
9,Wednesday,2021-11-17,5.85,1
10,Wednesday,2021-11-17,6.39,1
11,Wednesday,2021-11-17,4.91,0
12,Wednesday,2021-11-17,6.93,0
13,Wednesday,2021-11-17,5.4,0
14,Wednesday,2021-11-17,6.85,0
15,Wednesday,2021-11-17,5.8,0
16,Wednesday,2021-11-17,6.27,1
17,Wednesday,2021-11-17,6.51,1
18,Wednesday,2021-11-17,5.88,1
1,Tuesday,2021-11-16,5.16,0
2,Tuesday,2021-11-16,5.99,1
3,Tuesday,2021-11-16,6.51,0
4,Tuesday,2021-11-16,5.69,0
5,Tuesday,2021-11-16,6.77,0
6,Tuesday,2021-11-16,6.07,0
7,Tuesday,2021-11-16,5.59,0
8,Tuesday,2021-11-16,6.04,0
9,Tuesday,2021-11-16,6.86,0
10,Tuesday,2021-11-16,5.61,0
11,Tuesday,2021-11-16,4.92,0
12,Tuesday,2021-11-16,6.98,0
13,Tuesday,2021-11-16,4.91,1
14,Tuesday,2021-11-16,6.75,0
15,Tuesday,2021-11-16,6.36,0
16,Tuesday,2021-11-16,5.08,0
17,Tuesday,2021-11-16,5.49,0
18,Tuesday,2021-11-16,6.97,0
1,Monday,2021-11-15,6.11,0
2,Monday,2021-11-15,6.74,0
3,Monday,2021-11-15,6.44,0
4,Monday,2021-11-15,5.42,0
5,Monday,2021-11-15,6.0,0
6,Monday,2021-11-15,6.11,0
7,Monday,2021-11-15,5.07,0
8,Monday,2021-11-15,5.06,0
9,Monday,2021-11-15,5.84,0
10,Monday,2021-11-15,5.91,0
11,Monday,2021-11-15,5.84,0
12,Monday,2021-11-15,6.32,1
13,Monday,2021-11-15,5.36,1
14,Monday,2021-11-15,5.75,0
15,Monday,2021-11-15,5.05,0
16,Monday,2021-11-15,6.65,1
17,Monday,2021-11-15,6.74,1
18,Monday,2021-11-15,5.4,0
1,Sunday,2021-11-14,0.0,0
2,Sunday,2021-11-14,0.0,0
3,Sunday,2021-11-14,0.0,0
4,Sunday,2021-11-14,0.0,0
5,Sunday,2021-11-14,0.0,0
6,Sunday,2021-11-14,0.0,0
7,Sunday,2021-11-14,0.0,0
8,Sunday,2021-11-14,0.0,0
9,Sunday,2021-11-14,0.0,0
10,Sunday,2021-11-14,0.0,0
11,Sunday,2021-11-14,0.0,0
12,Sunday,2021-11-14,0.0,0
13,Sunday,2021-11-14,0.0,0
14,Sunday,2021-11-14,0.0,0
15,Sunday,2021-11-14,0.0,0
16,Sunday,2021-11-14,0.0,0
17,Sunday,2021-11-14,0.0,0
18,Sunday,2021-11-14,0.0,0
1,Saturday,2021-11-13,0.0,0
2,Saturday,2021-11-13,0.0,0
3,Saturday,2021-11-13,0.0,0
4,Saturday,2021-11-13,0.0,0
5,Saturday,2021-11-13,0.0,0
6,Saturday,2021-11-13,0.0,0
7,Saturday,2021-11-13,0.0,0
8,Saturday,2021-11-13,0.0,0
9,Saturday,2021-11-13,0.0,0
10,Saturday,2021-11-13,0.0,0
11,Saturday,2021-11-13,0.0,0
12,Saturday,2021-11-13,0.0,0
13,Saturday,2021-11-13,0.0,0
14,Saturday,2021-11-13,0.0,0
15,Saturday,2021-11-13,0.0,0
16,Saturday,2021-11-13,0.0,0
17,Saturday,2021-11-13,0.0,0
18,Saturday,2021-11-13,0.0,0
1,Friday,2021-11-12,6.44,1
2,Friday,2021-11-12,5.19,1
3,Friday,2021-11-12,6.53,1
4,Friday,2021-11-12,6.25,0
5,Friday,2021-11-12,6.59,1
6,Friday,2021-11-12,5.71,1
7,Friday,2021-11-12,6.97,0
8,Friday,2021-11-12,5.48,1
9,Friday,2021-11-12,6.46,1
10,Friday,2021-11-12,6.0,0
11,Friday,2021-11-12,4.68,1
12,Friday,2021-11-12,6.38,0
13,Friday,2021-11-12,5.07,0
14,Friday,2021-11-12,6.1,1
15,Friday,2021-11-12,4.84,0
16,Friday,2021-11-12,5.44,1
17,Friday,2021-11-12,6.25,1
18,Friday,2021-11-12,5.96,0
1,Thursday,2021-11-11,5.9,0
2,Thursday,2021-11-11,6.16,0
3,Thursday,2021-11-11,5.62,0
4,Thursday,2021-11-11,5.58,1
5,Thursday,2021-11-11,4.55,1
6,Thursday,2021-11-11,5.31,0
7,Thursday,2021-11-11,4.7,0
8,Thursday,2021-11-11,5.82,0
9,Thursday,2021-11-11,6.02,0
10,Thursday,2021-11-11,6.06,0
11,Thursday,2021-11-11,6.76,1
12,Thursday,2021-11-11,5.37,0
13,Thursday,2021-11-11,5.95,0
14,Thursday,2021-11-11,5.76,0
15,Thursday,2021-11-11,6.61,0
16,Thursday,2021-11-11,4.72,0
17,Thursday,2021-11-11,6.74,0
18,Thursday,2021-11-11,6.68,0
1,Wednesday,2021-11-10,5.63,0
2,Wednesday,2021-11-10,5.91,1
3,Wednesday,2021-11-10,6.2,0
4,Wednesday,2021-11-10,6.46,0
5,Wednesday,2021-11-10,6.25,0
6,Wednesday,2021-11-10,4.85,0
7,Wednesday,2021-11-10,6.77,0
8,Wednesday,2021-11-10,4.84,0
9,Wednesday,2021-11-10,5.31,0
10,Wednesday,2021-11-10,6.93,0
11,Wednesday,2021-11-10,6.5,0
12,Wednesday,2021-11-10,6.22,0
13,Wednesday,2021-11-10,5.55,1
14,Wednesday,2021-11-10,5.48,0
15,Wednesday,2021-11-10,4.52,0
16,Wednesday,2021-11-10,6.8,0
17,Wednesday,2021-11-10,4.52,0
18,Wednesday,2021-11-10,6.23,0
1,Tuesday,2021-11-09,6.03,1
2,Tuesday,2021-11-09,4.77,0
3,Tuesday,2021-11-09,5.46,0
4,Tuesday,2021-11-09,4.91,0
5,Tuesday,2021-11-09,6.87,0
6,Tuesday,2021-11-09,6.29,0
7,Tuesday,2021-11-09,6.86,0
8,Tuesday,2021-11-09,5.68,0
9,Tuesday,2021-11-09,4.82,0
10,Tuesday,2021-11-09,6.25,0
11,Tuesday,2021-11-09,5.36,0
12,Tuesday,2021-11-09,5.52,0
13,Tuesday,2021-11-09,5.74,1
14,Tuesday,2021-11-09,4.9,0
15,Tuesday,2021-11-09,6.48,0
16,Tuesday,2021-11-09,5.68,1
17,Tuesday,2021-11-09,6.12,0
18,Tuesday,2021-11-09,5.47,0
1,Monday,2021-11-08,5.87,0
2,Monday,2021-11-08,5.12,0
3,Monday,2021-11-08,6.46,0
4,Monday,2021-11-08,6.45,0
5,Monday,2021-11-08,5.21,0
6,Monday,2021-11-08,5.94,0
7,Monday,2021-11-08,5.61,0
8,Monday,2021-11-08,6.71,1
9,Monday,2021-11-08,6.29,0
10,Monday,2021-11-08,5.17,0
11,Monday,2021-11-08,6.0,1
12,Monday,2021-11-08,5.57,0
13,Monday,2021-11-08,4.9,0
14,Monday,2021-11-08,6.8,1
15,Monday,2021-11-08,5.11,0
16,Monday,2021-11-08,6.14,0
17,Monday,2021-11-08,6.91,0
18,Monday,2021-11-08,5.25,1
1,Sunday,2021-11-07,0.0,0
2,Sunday,2021-11-07,0.0,0
3,Sunday,2021-11-07,0.0,0
4,Sunday,2021-11-07,0.0,0
5,Sunday,2021-11-07,0.0,0
6,Sunday,2021-11-07,0.0,0
7,Sunday,2021-11-07,0.0,0
8,Sunday,2021-11-07,0.0,0
9,Sunday,2021-11-07,0.0,0
10,Sunday,2021-11-07,0.0,0
11,Sunday,2021-11-07,0.0,0
12,Sunday,2021-11-07,0.0,0
13,Sunday,2021-11-07,0.0,0
14,Sunday,2021-11-07,0.0,0
15,Sunday,2021-11-07,0.0,0
16,Sunday,2021-11-07,0.0,0
17,Sunday,2021-11-07,0.0,0
18,Sunday,2021-11-07,0.0,0
1,Saturday,2021-11-06,0.0,0
2,Saturday,2021-11-06,0.0,0
3,Saturday,2021-11-06,0.0,0
4,Saturday,2021-11-06,0.0,0
5,Saturday,2021-11-06,0.0,0
6,Saturday,2021-11-06,0.0,0
7,Saturday,2021-11-06,0.0,0
8,Saturday,2021-11-06,0.0,0
9,Saturday,2021-11-06,0.0,0
10,Saturday,2021-11-06,0.0,0
11,Saturday,2021-11-06,0.0,0
12,Saturday,2021-11-06,0.0,0
13,Saturday,2021-11-06,0.0,0
14,Saturday,2021-11-06,0.0,0
15,Saturday,2021-11-06,0.0,0
16,Saturday,2021-11-06,0.0,0
17,Saturday,2021-11-06,0.0,0
18,Saturday,2021-11-06,0.0,0
1,Friday,2021-11-05,4.91,1
2,Friday,2021-11-05,5.42,0
3,Friday,2021-11-05,5.72,1
4,Friday,2021-11-05,4.62,1
5,Friday,2021-11-05,6.82,1
6,Friday,2021-11-05,5.47,0
7,Friday,2021-11-05,6.8,1
8,Friday,2021-11-05,4.83,1
9,Friday,2021-11-05,6.89,0
10,Friday,2021-11-05,5.7,0
11,Friday,2021-11-05,6.26,1
12,Friday,2021-11-05,4.99,0
13,Friday,2021-11-05,6.71,1
14,Friday,2021-11-05,5.34,1
15,Friday,2021-11-05,6.33,0
16,Friday,2021-11-05,6.48,0
17,Friday,2021-11-05,4.82,0
18,Friday,2021-11-05,5.04,1
1,Thursday,2021-11-04,4.79,0
2,Thursday,2021-11-04,4.65,0
3,Thursday,2021-11-04,6.07,0
4,Thursday,2021-11-04,4.55,0
5,Thursday,2021-11-04,5.33,0
6,Thursday,2021-11-04,4.56,0
7,Thursday,2021-11-04,5.79,0
8,Thursday,2021-11-04,5.91,0
9,Thursday,2021-11-04,6.56,0
10,Thursday,2021-11-04,4.63,0
11,Thursday,2021-11-04,5.05,1
12,Thursday,2021-11-04,4.81,0
13,Thursday,2021-11-04,6.48,1
14,Thursday,2021-11-04,6.32,0
15,Thursday,2021-11-04,5.52,0
16,Thursday,2021-11-04,6.99,1
17,Thursday,2021-11-04,5.64,0
18,Thursday,2021-11-04,5.91,0
1,Wednesday,2021-11-03,6.91,0
2,Wednesday,2021-11-03,4.59,0
3,Wednesday,2021-11-03,5.54,0
4,Wednesday,2021-11-03,4.6,1
5,Wednesday,2021-11-03,6.09,0
6,Wednesday,2021-11-03,6.67,0
7,Wednesday,2021-11-03,6.97,0
8,Wednesday,2021-11-03,6.97,0
9,Wednesday,2021-11-03,5.61,0
10,Wednesday,2021-11-03,5.02,0
11,Wednesday,2021-11-03,5.7,0
12,Wednesday,2021-11-03,4.96,0
13,Wednesday,2021-11-03,4.58,1
14,Wednesday,2021-11-03,6.7,0
15,Wednesday,2021-11-03,6.49,0
16,Wednesday,2021-11-03,6.71,0
17,Wednesday,2021-11-03,5.27,1
18,Wednesday,2021-11-03,6.91,0
1,Tuesday,2021-11-02,6.48,0
2,Tuesday,2021-11-02,4.56,0
3,Tuesday,2021-11-02,5.84,0
4,Tuesday,2021-11-02,6.08,1
5,Tuesday,2021-11-02,5.34,0
6,Tuesday,2021-11-02,6.53,0
7,Tuesday,2021-11-02,4.93,1
8,Tuesday,2021-11-02,4.97,0
9,Tuesday,2021-11-02,6.4,0
10,Tuesday,2021-11-02,6.3,0
11,Tuesday,2021-11-02,5.16,0
12,Tuesday,2021-11-02,5.19,0
13,Tuesday,2021-11-02,6.46,0
14,Tuesday,2021-11-02,6.56,0
15,Tuesday,2021-11-02,4.97,0
16,Tuesday,2021-11-02,6.55,1
17,Tuesday,2021-11-02,4.85,1
18,Tuesday,2021-11-02,5.83,1
1,Monday,2021-11-01,5.85,1
2,Monday,2021-11-01,5.61,1
3,Monday,2021-11-01,6.0,0
4,Monday,2021-11-01,6.6,0
5,Monday,2021-11-01,5.76,0
6,Monday,2021-11-01,5.44,0
7,Monday,2021-11-01,6.14,0
8,Monday,2021-11-01,5.01,0
9,Monday,2021-11-01,5.67,0
10,Monday,2021-11-01,5.01,0
11,Monday,2021-11-01,6.16,0
12,Monday,2021-11-01,6.98,1
13,Monday,2021-11-01,6.75,0
14,Monday,2021-11-01,6.6,0
15,Monday,2021-11-01,6.32,1
16,Monday,2021-11-01,5.12,1
17,Monday,2021-11-01,6.54,0
18,Monday,2021-11-01,4.72,0
1,Sunday,2021-10-31,0.0,0
2,Sunday,2021-10-31,0.0,0
3,Sunday,2021-10-31,0.0,0
4,Sunday,2021-10-31,0.0,0
5,Sunday,2021-10-31,0.0,0
6,Sunday,2021-10-31,0.0,0
7,Sunday,2021-10-31,0.0,0
8,Sunday,2021-10-31,0.0,0
9,Sunday,2021-10-31,0.0,0
10,Sunday,2021-10-31,0.0,0
11,Sunday,2021-10-31,0.0,0
12,Sunday,2021-10-31,0.0,0
13,Sunday,2021-10-31,0.0,0
14,Sunday,2021-10-31,0.0,0
15,Sunday,2021-10-31,0.0,0
16,Sunday,2021-10-31,0.0,0
17,Sunday,2021-10-31,0.0,0
18,Sunday,2021-10-31,0.0,0
1,Saturday,2021-10-30,0.0,0
2,Saturday,2021-10-30,0.0,0
3,Saturday,2021-10-30,0.0,0
4,Saturday,2021-10-30,0.0,0
5,Saturday,2021-10-30,0.0,0
6,Saturday,2021-10-30,0.0,0
7,Saturday,2021-10-30,0.0,0
8,Saturday,2021-10-30,0.0,0
9,Saturday,2021-10-30,0.0,0
10,Saturday,2021-10-30,0.0,0
11,Saturday,2021-10-30,0.0,0
12,Saturday,2021-10-30,0.0,0
13,Saturday,2021-10-30,0.0,0
14,Saturday,2021-10-30,0.0,0
15,Saturday,2021-10-30,0.0,0
16,Saturday,2021-10-30,0.0,0
17,Saturday,2021-10-30,0.0,0
18,Saturday,2021-10-30,0.0,0
1,Friday,2021-10-29,6.53,1
2,Friday,2021-10-29,5.86,1
3,Friday,2021-10-29,6.25,1
4,Friday,2021-10-29,6.21,0
5,Friday,2021-10-29,5.86,1
6,Friday,2021-10-29,5.44,0
7,Friday,2021-10-29,6.8,1
8,Friday,2021-10-29,4.85,1
9,Friday,2021-10-29,6.07,0
10,Friday,2021-10-29,6.31,1
11,Friday,2021-10-29,4.79,0
12,Friday,2021-10-29,4.61,1
13,Friday,2021-10-29,5.78,1
14,Friday,2021-10-29,6.44,0
15,Friday,2021-10-29,4.84,1
16,Friday,2021-10-29,6.67,0
17,Friday,2021-10-29,5.87,1
18,Friday,2021-10-29,6.61,1
1,Thursday,2021-10-28,5.16,1
2,Thursday,2021-10-28,6.12,0
3,Thursday,2021-10-28,6.45,1
4,Thursday,2021-10-28,6.53,1
5,Thursday,2021-10-28,5.45,0
6,Thursday,2021-10-28,5.74,0
7,Thursday,2021-10-28,5.13,0
8,Thursday,2021-10-28,6.38,0
9,Thursday,2021-10-28,6.39,0
10,Thursday,2021-10-28,4.66,0
11,Thursday,2021-10-28,6.04,1
12,Thursday,2021-10-28,6.62,1
13,Thursday,2021-10-28,5.4,1
14,Thursday,2021-10-28,4.68,0
15,Thursday,2021-10-28,5.31,0
16,Thursday,2021-10-28,6.42,1
17,Thursday,2021-10-28,4.8,1
18,Thursday,2021-10-28,6.19,1
1,Wednesday,2021-10-27,5.31,0
2,Wednesday,2021-10-27,5.46,0
3,Wednesday,2021-10-27,5.08,0
4,Wednesday,2021-10-27,5.03,0
